DateTime,Year,Month,Day,Hour,DayOfWeek,DayType,MonthName,BaseLoadFactor,LoadFactor,MonthlyConsumption_kWh,MonthlyDemand_kW,HourlyLoad_kW
2025-07-09 02:00:00,2025,7,9,2,2,Weekday,Jul,0.342857143,0.3354,16402,70,23.48
2025-07-09 03:00:00,2025,7,9,3,2,Weekday,Jul,0.371428571,0.3999,16402,70,28.0
2025-07-09 04:00:00,2025,7,9,4,2,Weekday,Jul,0.428571429,0.384,16402,70,26.89
2025-07-09 05:00:00,2025,7,9,5,2,Weekday,Jul,0.285714286,0.3413,16402,70,23.9
2025-07-09 06:00:00,2025,7,9,6,2,Weekday,Jul,0.342857143,0.2804,16402,70,19.64
2025-07-09 07:00:00,2025,7,9,7,2,Weekday,Jul,0.742857143,0.6985,16402,70,48.9
2025-07-09 08:00:00,2025,7,9,8,2,Weekday,Jul,0.814285714,0.8444,16402,70,59.13
2025-07-09 09:00:00,2025,7,9,9,2,Weekday,Jul,0.685714286,0.7258,16402,70,50.81
2025-07-09 10:00:00,2025,7,9,10,2,Weekday,Jul,0.485714286,0.4808,16402,70,33.67
2025-07-09 11:00:00,2025,7,9,11,2,Weekday,Jul,0.428571429,0.4261,16402,70,29.84
2025-07-09 12:00:00,2025,7,9,12,2,Weekday,Jul,0.428571429,0.4462,16402,70,31.24
2025-07-09 13:00:00,2025,7,9,13,2,Weekday,Jul,0.371428571,0.3628,16402,70,25.41
2025-07-09 14:00:00,2025,7,9,14,2,Weekday,Jul,0.285714286,0.3255,16402,70,22.8
2025-07-09 15:00:00,2025,7,9,15,2,Weekday,Jul,0.314285714,0.3407,16402,70,23.86
2025-07-09 16:00:00,2025,7,9,16,2,Weekday,Jul,0.371428571,0.4038,16402,70,28.28
2025-07-09 17:00:00,2025,7,9,17,2,Weekday,Jul,0.371428571,0.3355,16402,70,23.5
2025-07-09 18:00:00,2025,7,9,18,2,Weekday,Jul,0.342857143,0.3401,16402,70,23.82
2025-07-09 19:00:00,2025,7,9,19,2,Weekday,Jul,0.428571429,0.4157,16402,70,29.11
2025-07-09 20:00:00,2025,7,9,20,2,Weekday,Jul,0.428571429,0.3855,16402,70,26.99
2025-07-09 21:00:00,2025,7,9,21,2,Weekday,Jul,0.4,0.4144,16402,70,29.02
2025-07-09 22:00:00,2025,7,9,22,2,Weekday,Jul,0.314285714,0.2974,16402,70,20.83
2025-07-09 23:00:00,2025,7,9,23,2,Weekday,Jul,0.285714286,0.3044,16402,70,21.32
2025-07-10 00:00:00,2025,7,10,0,3,Weekday,Jul,0.257142857,0.2296,16402,70,16.07
2025-07-10 01:00:00,2025,7,10,1,3,Weekday,Jul,0.285714286,0.3348,16402,70,23.45
2025-07-10 02:00:00,2025,7,10,2,3,Weekday,Jul,0.342857143,0.3121,16402,70,21.86
2025-07-10 03:00:00,2025,7,10,3,3,Weekday,Jul,0.371428571,0.3796,16402,70,26.58
2025-07-10 04:00:00,2025,7,10,4,3,Weekday,Jul,0.428571429,0.4625,16402,70,32.39
2025-07-10 05:00:00,2025,7,10,5,3,Weekday,Jul,0.285714286,0.2694,16402,70,18.87
2025-07-10 06:00:00,2025,7,10,6,3,Weekday,Jul,0.342857143,0.3721,16402,70,26.06
2025-07-10 07:00:00,2025,7,10,7,3,Weekday,Jul,0.742857143,0.6515,16402,70,45.62
2025-07-10 08:00:00,2025,7,10,8,3,Weekday,Jul,0.814285714,0.9325,16402,70,65.3
2025-07-10 09:00:00,2025,7,10,9,3,Weekday,Jul,0.685714286,0.6867,16402,70,48.08
2025-07-10 10:00:00,2025,7,10,10,3,Weekday,Jul,0.485714286,0.4567,16402,70,31.98
2025-07-10 11:00:00,2025,7,10,11,3,Weekday,Jul,0.428571429,0.4157,16402,70,29.11
2025-07-10 12:00:00,2025,7,10,12,3,Weekday,Jul,0.428571429,0.4632,16402,70,32.44
2025-07-10 13:00:00,2025,7,10,13,3,Weekday,Jul,0.371428571,0.3497,16402,70,24.49
2025-07-10 14:00:00,2025,7,10,14,3,Weekday,Jul,0.285714286,0.2643,16402,70,18.51
2025-07-10 15:00:00,2025,7,10,15,3,Weekday,Jul,0.314285714,0.3073,16402,70,21.52
2025-07-10 16:00:00,2025,7,10,16,3,Weekday,Jul,0.371428571,0.3277,16402,70,22.95
2025-07-10 17:00:00,2025,7,10,17,3,Weekday,Jul,0.371428571,0.439,16402,70,30.74
2025-07-10 18:00:00,2025,7,10,18,3,Weekday,Jul,0.342857143,0.3234,16402,70,22.65
2025-07-10 19:00:00,2025,7,10,19,3,Weekday,Jul,0.428571429,0.4642,16402,70,32.5
2025-07-10 20:00:00,2025,7,10,20,3,Weekday,Jul,0.428571429,0.4375,16402,70,30.64
2025-07-10 21:00:00,2025,7,10,21,3,Weekday,Jul,0.4,0.3606,16402,70,25.25
2025-07-10 22:00:00,2025,7,10,22,3,Weekday,Jul,0.314285714,0.3141,16402,70,22.0
2025-07-10 23:00:00,2025,7,10,23,3,Weekday,Jul,0.285714286,0.3081,16402,70,21.58
2025-07-11 00:00:00,2025,7,11,0,4,Weekday,Jul,0.257142857,0.2523,16402,70,17.67
2025-07-11 01:00:00,2025,7,11,1,4,Weekday,Jul,0.285714286,0.3198,16402,70,22.4
2025-07-11 02:00:00,2025,7,11,2,4,Weekday,Jul,0.342857143,0.3779,16402,70,26.46
2025-07-11 03:00:00,2025,7,11,3,4,Weekday,Jul,0.371428571,0.4056,16402,70,28.4
2025-07-11 04:00:00,2025,7,11,4,4,Weekday,Jul,0.428571429,0.4089,16402,70,28.63
2025-07-11 05:00:00,2025,7,11,5,4,Weekday,Jul,0.285714286,0.2549,16402,70,17.85
2025-07-11 06:00:00,2025,7,11,6,4,Weekday,Jul,0.342857143,0.3218,16402,70,22.54
2025-07-11 07:00:00,2025,7,11,7,4,Weekday,Jul,0.742857143,0.7574,16402,70,53.04
2025-07-11 08:00:00,2025,7,11,8,4,Weekday,Jul,0.814285714,0.8587,16402,70,60.13
2025-07-11 09:00:00,2025,7,11,9,4,Weekday,Jul,0.685714286,0.5368,16402,70,37.59
2025-07-11 10:00:00,2025,7,11,10,4,Weekday,Jul,0.485714286,0.4853,16402,70,33.98
2025-07-11 11:00:00,2025,7,11,11,4,Weekday,Jul,0.428571429,0.4353,16402,70,30.48
2025-07-11 12:00:00,2025,7,11,12,4,Weekday,Jul,0.428571429,0.4167,16402,70,29.18
2025-07-11 13:00:00,2025,7,11,13,4,Weekday,Jul,0.371428571,0.4194,16402,70,29.37
2025-07-11 14:00:00,2025,7,11,14,4,Weekday,Jul,0.285714286,0.2978,16402,70,20.85
2025-07-11 15:00:00,2025,7,11,15,4,Weekday,Jul,0.314285714,0.3555,16402,70,24.89
2025-07-11 16:00:00,2025,7,11,16,4,Weekday,Jul,0.371428571,0.3634,16402,70,25.45
2025-07-11 17:00:00,2025,7,11,17,4,Weekday,Jul,0.371428571,0.4062,16402,70,28.45
2025-07-11 18:00:00,2025,7,11,18,4,Weekday,Jul,0.342857143,0.3989,16402,70,27.93
2025-07-11 19:00:00,2025,7,11,19,4,Weekday,Jul,0.428571429,0.4848,16402,70,33.95
2025-07-11 20:00:00,2025,7,11,20,4,Weekday,Jul,0.428571429,0.3818,16402,70,26.73
2025-07-11 21:00:00,2025,7,11,21,4,Weekday,Jul,0.4,0.3899,16402,70,27.3
2025-07-11 22:00:00,2025,7,11,22,4,Weekday,Jul,0.314285714,0.3034,16402,70,21.25
2025-07-11 23:00:00,2025,7,11,23,4,Weekday,Jul,0.285714286,0.2997,16402,70,20.99
2025-07-12 00:00:00,2025,7,12,0,5,Weekend,Jul,0.128571429,0.1374,16402,70,9.62
2025-07-12 01:00:00,2025,7,12,1,5,Weekend,Jul,0.142857143,0.1309,16402,70,9.16
2025-07-12 02:00:00,2025,7,12,2,5,Weekend,Jul,0.171428571,0.1726,16402,70,12.08
2025-07-12 03:00:00,2025,7,12,3,5,Weekend,Jul,0.185714286,0.1482,16402,70,10.37
2025-07-12 04:00:00,2025,7,12,4,5,Weekend,Jul,0.214285714,0.2452,16402,70,17.16
2025-07-12 05:00:00,2025,7,12,5,5,Weekend,Jul,0.142857143,0.1355,16402,70,9.49
2025-07-12 06:00:00,2025,7,12,6,5,Weekend,Jul,0.171428571,0.1724,16402,70,12.07
2025-07-12 07:00:00,2025,7,12,7,5,Weekend,Jul,0.371428571,0.3599,16402,70,25.2
2025-07-12 08:00:00,2025,7,12,8,5,Weekend,Jul,0.407142857,0.4538,16402,70,31.78
2025-07-12 09:00:00,2025,7,12,9,5,Weekend,Jul,0.342857143,0.2456,16402,70,17.19
2025-07-12 10:00:00,2025,7,12,10,5,Weekend,Jul,0.242857143,0.2425,16402,70,16.97
2025-07-12 11:00:00,2025,7,12,11,5,Weekend,Jul,0.214285714,0.212,16402,70,14.84
2025-07-12 12:00:00,2025,7,12,12,5,Weekend,Jul,0.214285714,0.2046,16402,70,14.32
2025-07-12 13:00:00,2025,7,12,13,5,Weekend,Jul,0.185714286,0.2178,16402,70,15.24
2025-07-12 14:00:00,2025,7,12,14,5,Weekend,Jul,0.142857143,0.1302,16402,70,9.11
2025-07-12 15:00:00,2025,7,12,15,5,Weekend,Jul,0.157142857,0.1693,16402,70,11.85
2025-07-12 16:00:00,2025,7,12,16,5,Weekend,Jul,0.185714286,0.1923,16402,70,13.46
2025-07-12 17:00:00,2025,7,12,17,5,Weekend,Jul,0.185714286,0.2091,16402,70,14.64
2025-07-12 18:00:00,2025,7,12,18,5,Weekend,Jul,0.171428571,0.16,16402,70,11.2
2025-07-12 19:00:00,2025,7,12,19,5,Weekend,Jul,0.214285714,0.1986,16402,70,13.9
2025-07-12 20:00:00,2025,7,12,20,5,Weekend,Jul,0.214285714,0.2378,16402,70,16.64
2025-07-12 21:00:00,2025,7,12,21,5,Weekend,Jul,0.2,0.2085,16402,70,14.6
2025-07-12 22:00:00,2025,7,12,22,5,Weekend,Jul,0.157142857,0.1329,16402,70,9.3
2025-07-12 23:00:00,2025,7,12,23,5,Weekend,Jul,0.142857143,0.1352,16402,70,9.46
2025-07-13 00:00:00,2025,7,13,0,6,Weekend,Jul,0.128571429,0.1335,16402,70,9.35
2025-07-13 01:00:00,2025,7,13,1,6,Weekend,Jul,0.142857143,0.1548,16402,70,10.84
2025-07-13 02:00:00,2025,7,13,2,6,Weekend,Jul,0.171428571,0.1598,16402,70,11.18
2025-07-13 03:00:00,2025,7,13,3,6,Weekend,Jul,0.185714286,0.1316,16402,70,9.21
2025-07-13 04:00:00,2025,7,13,4,6,Weekend,Jul,0.214285714,0.2255,16402,70,15.78
2025-07-13 05:00:00,2025,7,13,5,6,Weekend,Jul,0.142857143,0.1254,16402,70,8.78
2025-07-13 06:00:00,2025,7,13,6,6,Weekend,Jul,0.171428571,0.1368,16402,70,9.58
2025-07-13 07:00:00,2025,7,13,7,6,Weekend,Jul,0.371428571,0.2662,16402,70,18.65
2025-07-13 08:00:00,2025,7,13,8,6,Weekend,Jul,0.407142857,0.4403,16402,70,30.83
2025-07-13 09:00:00,2025,7,13,9,6,Weekend,Jul,0.342857143,0.3473,16402,70,24.32
2025-07-13 10:00:00,2025,7,13,10,6,Weekend,Jul,0.242857143,0.2374,16402,70,16.62
2025-07-13 11:00:00,2025,7,13,11,6,Weekend,Jul,0.214285714,0.2441,16402,70,17.08
2025-07-13 12:00:00,2025,7,13,12,6,Weekend,Jul,0.214285714,0.2279,16402,70,15.96
2025-07-13 13:00:00,2025,7,13,13,6,Weekend,Jul,0.185714286,0.2157,16402,70,15.1
2025-07-13 14:00:00,2025,7,13,14,6,Weekend,Jul,0.142857143,0.123,16402,70,8.61
2025-07-13 15:00:00,2025,7,13,15,6,Weekend,Jul,0.157142857,0.1566,16402,70,10.96
2025-07-13 16:00:00,2025,7,13,16,6,Weekend,Jul,0.185714286,0.1557,16402,70,10.9
2025-07-13 17:00:00,2025,7,13,17,6,Weekend,Jul,0.185714286,0.1815,16402,70,12.7
2025-07-13 18:00:00,2025,7,13,18,6,Weekend,Jul,0.171428571,0.1672,16402,70,11.7
2025-07-13 19:00:00,2025,7,13,19,6,Weekend,Jul,0.214285714,0.2277,16402,70,15.94
2025-07-13 20:00:00,2025,7,13,20,6,Weekend,Jul,0.214285714,0.2153,16402,70,15.07
2025-07-13 21:00:00,2025,7,13,21,6,Weekend,Jul,0.2,0.2125,16402,70,14.87
2025-07-13 22:00:00,2025,7,13,22,6,Weekend,Jul,0.157142857,0.1682,16402,70,11.77
2025-07-13 23:00:00,2025,7,13,23,6,Weekend,Jul,0.142857143,0.1736,16402,70,12.15
2025-07-14 00:00:00,2025,7,14,0,0,Weekday,Jul,0.257142857,0.249,16402,70,17.43
2025-07-14 01:00:00,2025,7,14,1,0,Weekday,Jul,0.285714286,0.2588,16402,70,18.13
2025-07-14 02:00:00,2025,7,14,2,0,Weekday,Jul,0.342857143,0.3513,16402,70,24.6
2025-07-14 03:00:00,2025,7,14,3,0,Weekday,Jul,0.371428571,0.3416,16402,70,23.92
2025-07-14 04:00:00,2025,7,14,4,0,Weekday,Jul,0.428571429,0.4921,16402,70,34.46
2025-07-14 05:00:00,2025,7,14,5,0,Weekday,Jul,0.285714286,0.2776,16402,70,19.44
2025-07-14 06:00:00,2025,7,14,6,0,Weekday,Jul,0.342857143,0.3235,16402,70,22.65
2025-07-14 07:00:00,2025,7,14,7,0,Weekday,Jul,0.742857143,0.7078,16402,70,49.56
2025-07-14 08:00:00,2025,7,14,8,0,Weekday,Jul,0.814285714,0.8728,16402,70,61.11
2025-07-14 09:00:00,2025,7,14,9,0,Weekday,Jul,0.685714286,0.6749,16402,70,47.25
2025-07-14 10:00:00,2025,7,14,10,0,Weekday,Jul,0.485714286,0.4545,16402,70,31.83
2025-07-14 11:00:00,2025,7,14,11,0,Weekday,Jul,0.428571429,0.4999,16402,70,35.01
2025-07-14 12:00:00,2025,7,14,12,0,Weekday,Jul,0.428571429,0.3919,16402,70,27.44
2025-07-14 13:00:00,2025,7,14,13,0,Weekday,Jul,0.371428571,0.3727,16402,70,26.1
2025-07-14 14:00:00,2025,7,14,14,0,Weekday,Jul,0.285714286,0.3044,16402,70,21.31
2025-07-14 15:00:00,2025,7,14,15,0,Weekday,Jul,0.314285714,0.263,16402,70,18.42
2025-07-14 16:00:00,2025,7,14,16,0,Weekday,Jul,0.371428571,0.3893,16402,70,27.26
2025-07-14 17:00:00,2025,7,14,17,0,Weekday,Jul,0.371428571,0.3322,16402,70,23.27
2025-07-14 18:00:00,2025,7,14,18,0,Weekday,Jul,0.342857143,0.3711,16402,70,25.98
2025-07-14 19:00:00,2025,7,14,19,0,Weekday,Jul,0.428571429,0.3873,16402,70,27.12
2025-07-14 20:00:00,2025,7,14,20,0,Weekday,Jul,0.428571429,0.4583,16402,70,32.09
2025-07-14 21:00:00,2025,7,14,21,0,Weekday,Jul,0.4,0.4442,16402,70,31.11
2025-07-14 22:00:00,2025,7,14,22,0,Weekday,Jul,0.314285714,0.3414,16402,70,23.91
2025-07-14 23:00:00,2025,7,14,23,0,Weekday,Jul,0.285714286,0.2929,16402,70,20.51
2025-07-15 00:00:00,2025,7,15,0,1,Weekday,Jul,0.257142857,0.2512,16402,70,17.59
2025-07-15 01:00:00,2025,7,15,1,1,Weekday,Jul,0.285714286,0.2692,16402,70,18.86
2025-07-15 02:00:00,2025,7,15,2,1,Weekday,Jul,0.342857143,0.3933,16402,70,27.54
2025-07-15 03:00:00,2025,7,15,3,1,Weekday,Jul,0.371428571,0.3454,16402,70,24.19
2025-07-15 04:00:00,2025,7,15,4,1,Weekday,Jul,0.428571429,0.3841,16402,70,26.9
2025-07-15 05:00:00,2025,7,15,5,1,Weekday,Jul,0.285714286,0.3047,16402,70,21.34
2025-07-15 06:00:00,2025,7,15,6,1,Weekday,Jul,0.342857143,0.3156,16402,70,22.1
2025-07-15 07:00:00,2025,7,15,7,1,Weekday,Jul,0.742857143,0.6723,16402,70,47.07
2025-07-15 08:00:00,2025,7,15,8,1,Weekday,Jul,0.814285714,0.6967,16402,70,48.78
2025-07-15 09:00:00,2025,7,15,9,1,Weekday,Jul,0.685714286,0.6526,16402,70,45.69
2025-07-15 10:00:00,2025,7,15,10,1,Weekday,Jul,0.485714286,0.4817,16402,70,33.73
2025-07-15 11:00:00,2025,7,15,11,1,Weekday,Jul,0.428571429,0.439,16402,70,30.74
2025-07-15 12:00:00,2025,7,15,12,1,Weekday,Jul,0.428571429,0.4693,16402,70,32.86
2025-07-15 13:00:00,2025,7,15,13,1,Weekday,Jul,0.371428571,0.391,16402,70,27.38
2025-07-15 14:00:00,2025,7,15,14,1,Weekday,Jul,0.285714286,0.2803,16402,70,19.63
2025-07-15 15:00:00,2025,7,15,15,1,Weekday,Jul,0.314285714,0.3081,16402,70,21.57
2025-07-15 16:00:00,2025,7,15,16,1,Weekday,Jul,0.371428571,0.3904,16402,70,27.34
2025-07-15 17:00:00,2025,7,15,17,1,Weekday,Jul,0.371428571,0.4187,16402,70,29.32
2025-07-15 18:00:00,2025,7,15,18,1,Weekday,Jul,0.342857143,0.3472,16402,70,24.31
2025-07-15 19:00:00,2025,7,15,19,1,Weekday,Jul,0.428571429,0.4085,16402,70,28.6
2025-07-15 20:00:00,2025,7,15,20,1,Weekday,Jul,0.428571429,0.386,16402,70,27.03
2025-07-15 21:00:00,2025,7,15,21,1,Weekday,Jul,0.4,0.3422,16402,70,23.96
2025-07-15 22:00:00,2025,7,15,22,1,Weekday,Jul,0.314285714,0.3352,16402,70,23.48
2025-07-15 23:00:00,2025,7,15,23,1,Weekday,Jul,0.285714286,0.3022,16402,70,21.17
2025-07-16 00:00:00,2025,7,16,0,2,Weekday,Jul,0.257142857,0.272,16402,70,19.05
2025-07-16 01:00:00,2025,7,16,1,2,Weekday,Jul,0.285714286,0.282,16402,70,19.75
2025-07-16 02:00:00,2025,7,16,2,2,Weekday,Jul,0.342857143,0.3911,16402,70,27.39
2025-07-16 03:00:00,2025,7,16,3,2,Weekday,Jul,0.371428571,0.3534,16402,70,24.75
2025-07-16 04:00:00,2025,7,16,4,2,Weekday,Jul,0.428571429,0.4695,16402,70,32.88
2025-07-16 05:00:00,2025,7,16,5,2,Weekday,Jul,0.285714286,0.2846,16402,70,19.93
2025-07-16 06:00:00,2025,7,16,6,2,Weekday,Jul,0.342857143,0.322,16402,70,22.55
2025-07-16 07:00:00,2025,7,16,7,2,Weekday,Jul,0.742857143,0.7869,16402,70,55.1
2025-07-16 08:00:00,2025,7,16,8,2,Weekday,Jul,0.814285714,0.8476,16402,70,59.35
2025-07-16 09:00:00,2025,7,16,9,2,Weekday,Jul,0.685714286,0.7102,16402,70,49.72
2025-07-16 10:00:00,2025,7,16,10,2,Weekday,Jul,0.485714286,0.4897,16402,70,34.29
2025-07-16 11:00:00,2025,7,16,11,2,Weekday,Jul,0.428571429,0.4269,16402,70,29.9
2025-07-16 12:00:00,2025,7,16,12,2,Weekday,Jul,0.428571429,0.5309,16402,70,37.18
2025-07-16 13:00:00,2025,7,16,13,2,Weekday,Jul,0.371428571,0.4154,16402,70,29.09
2025-07-16 14:00:00,2025,7,16,14,2,Weekday,Jul,0.285714286,0.3064,16402,70,21.46
2025-07-16 15:00:00,2025,7,16,15,2,Weekday,Jul,0.314285714,0.3178,16402,70,22.26
2025-07-16 16:00:00,2025,7,16,16,2,Weekday,Jul,0.371428571,0.4088,16402,70,28.63
2025-07-16 17:00:00,2025,7,16,17,2,Weekday,Jul,0.371428571,0.3907,16402,70,27.36
2025-07-16 18:00:00,2025,7,16,18,2,Weekday,Jul,0.342857143,0.3438,16402,70,24.07
2025-07-16 19:00:00,2025,7,16,19,2,Weekday,Jul,0.428571429,0.4156,16402,70,29.1
2025-07-16 20:00:00,2025,7,16,20,2,Weekday,Jul,0.428571429,0.4251,16402,70,29.77
2025-07-16 21:00:00,2025,7,16,21,2,Weekday,Jul,0.4,0.2732,16402,70,19.13
2025-07-16 22:00:00,2025,7,16,22,2,Weekday,Jul,0.314285714,0.3209,16402,70,22.47
2025-07-16 23:00:00,2025,7,16,23,2,Weekday,Jul,0.285714286,0.2718,16402,70,19.03
2025-07-17 00:00:00,2025,7,17,0,3,Weekday,Jul,0.257142857,0.2981,16402,70,20.88
2025-07-17 01:00:00,2025,7,17,1,3,Weekday,Jul,0.285714286,0.2863,16402,70,20.05
2025-07-17 02:00:00,2025,7,17,2,3,Weekday,Jul,0.342857143,0.3021,16402,70,21.16
2025-07-17 03:00:00,2025,7,17,3,3,Weekday,Jul,0.371428571,0.3696,16402,70,25.88
2025-07-17 04:00:00,2025,7,17,4,3,Weekday,Jul,0.428571429,0.3837,16402,70,26.87
2025-07-17 05:00:00,2025,7,17,5,3,Weekday,Jul,0.285714286,0.2992,16402,70,20.96
2025-07-17 06:00:00,2025,7,17,6,3,Weekday,Jul,0.342857143,0.3528,16402,70,24.71
2025-07-17 07:00:00,2025,7,17,7,3,Weekday,Jul,0.742857143,0.814,16402,70,57.0
2025-07-17 08:00:00,2025,7,17,8,3,Weekday,Jul,0.814285714,0.7499,16402,70,52.51
2025-07-17 09:00:00,2025,7,17,9,3,Weekday,Jul,0.685714286,0.688,16402,70,48.17
2025-07-17 10:00:00,2025,7,17,10,3,Weekday,Jul,0.485714286,0.4194,16402,70,29.37
2025-07-17 11:00:00,2025,7,17,11,3,Weekday,Jul,0.428571429,0.4586,16402,70,32.11
2025-07-17 12:00:00,2025,7,17,12,3,Weekday,Jul,0.428571429,0.4508,16402,70,31.57
2025-07-17 13:00:00,2025,7,17,13,3,Weekday,Jul,0.371428571,0.3898,16402,70,27.3
2025-07-17 14:00:00,2025,7,17,14,3,Weekday,Jul,0.285714286,0.2858,16402,70,20.01
2025-07-17 15:00:00,2025,7,17,15,3,Weekday,Jul,0.314285714,0.3273,16402,70,22.92
2025-07-17 16:00:00,2025,7,17,16,3,Weekday,Jul,0.371428571,0.431,16402,70,30.18
2025-07-17 17:00:00,2025,7,17,17,3,Weekday,Jul,0.371428571,0.3608,16402,70,25.27
2025-07-17 18:00:00,2025,7,17,18,3,Weekday,Jul,0.342857143,0.3476,16402,70,24.34
2025-07-17 19:00:00,2025,7,17,19,3,Weekday,Jul,0.428571429,0.382,16402,70,26.75
2025-07-17 20:00:00,2025,7,17,20,3,Weekday,Jul,0.428571429,0.3914,16402,70,27.41
2025-07-17 21:00:00,2025,7,17,21,3,Weekday,Jul,0.4,0.4039,16402,70,28.28
2025-07-17 22:00:00,2025,7,17,22,3,Weekday,Jul,0.314285714,0.349,16402,70,24.44
2025-07-17 23:00:00,2025,7,17,23,3,Weekday,Jul,0.285714286,0.2784,16402,70,19.5
2025-07-18 00:00:00,2025,7,18,0,4,Weekday,Jul,0.257142857,0.2511,16402,70,17.59
2025-07-18 01:00:00,2025,7,18,1,4,Weekday,Jul,0.285714286,0.2741,16402,70,19.2
2025-07-18 02:00:00,2025,7,18,2,4,Weekday,Jul,0.342857143,0.3245,16402,70,22.73
2025-07-18 03:00:00,2025,7,18,3,4,Weekday,Jul,0.371428571,0.3824,16402,70,26.78
2025-07-18 04:00:00,2025,7,18,4,4,Weekday,Jul,0.428571429,0.3644,16402,70,25.52
2025-07-18 05:00:00,2025,7,18,5,4,Weekday,Jul,0.285714286,0.3223,16402,70,22.57
2025-07-18 06:00:00,2025,7,18,6,4,Weekday,Jul,0.342857143,0.32,16402,70,22.41
2025-07-18 07:00:00,2025,7,18,7,4,Weekday,Jul,0.742857143,0.7965,16402,70,55.77
2025-07-18 08:00:00,2025,7,18,8,4,Weekday,Jul,0.814285714,0.7109,16402,70,49.77
2025-07-18 09:00:00,2025,7,18,9,4,Weekday,Jul,0.685714286,0.7316,16402,70,51.22
2025-07-18 10:00:00,2025,7,18,10,4,Weekday,Jul,0.485714286,0.5184,16402,70,36.29
2025-07-18 11:00:00,2025,7,18,11,4,Weekday,Jul,0.428571429,0.445,16402,70,31.16
2025-07-18 12:00:00,2025,7,18,12,4,Weekday,Jul,0.428571429,0.386,16402,70,27.03
2025-07-18 13:00:00,2025,7,18,13,4,Weekday,Jul,0.371428571,0.3807,16402,70,26.66
2025-07-18 14:00:00,2025,7,18,14,4,Weekday,Jul,0.285714286,0.2519,16402,70,17.64
2025-07-18 15:00:00,2025,7,18,15,4,Weekday,Jul,0.314285714,0.3063,16402,70,21.45
2025-07-18 16:00:00,2025,7,18,16,4,Weekday,Jul,0.371428571,0.4097,16402,70,28.69
2025-07-18 17:00:00,2025,7,18,17,4,Weekday,Jul,0.371428571,0.401,16402,70,28.08
2025-07-18 18:00:00,2025,7,18,18,4,Weekday,Jul,0.342857143,0.3434,16402,70,24.05
2025-07-18 19:00:00,2025,7,18,19,4,Weekday,Jul,0.428571429,0.3868,16402,70,27.09
2025-07-18 20:00:00,2025,7,18,20,4,Weekday,Jul,0.428571429,0.4562,16402,70,31.95
2025-07-18 21:00:00,2025,7,18,21,4,Weekday,Jul,0.4,0.4008,16402,70,28.06
2025-07-18 22:00:00,2025,7,18,22,4,Weekday,Jul,0.314285714,0.2414,16402,70,16.9
2025-07-18 23:00:00,2025,7,18,23,4,Weekday,Jul,0.285714286,0.3081,16402,70,21.58
2025-07-19 00:00:00,2025,7,19,0,5,Weekend,Jul,0.128571429,0.1283,16402,70,8.98
2025-07-19 01:00:00,2025,7,19,1,5,Weekend,Jul,0.142857143,0.16,16402,70,11.2
2025-07-19 02:00:00,2025,7,19,2,5,Weekend,Jul,0.171428571,0.1527,16402,70,10.69
2025-07-19 03:00:00,2025,7,19,3,5,Weekend,Jul,0.185714286,0.1267,16402,70,8.87
2025-07-19 04:00:00,2025,7,19,4,5,Weekend,Jul,0.214285714,0.2203,16402,70,15.42
2025-07-19 05:00:00,2025,7,19,5,5,Weekend,Jul,0.142857143,0.147,16402,70,10.29
2025-07-19 06:00:00,2025,7,19,6,5,Weekend,Jul,0.171428571,0.1424,16402,70,9.97
2025-07-19 07:00:00,2025,7,19,7,5,Weekend,Jul,0.371428571,0.3351,16402,70,23.47
2025-07-19 08:00:00,2025,7,19,8,5,Weekend,Jul,0.407142857,0.5193,16402,70,36.36
2025-07-19 09:00:00,2025,7,19,9,5,Weekend,Jul,0.342857143,0.3324,16402,70,23.28
2025-07-19 10:00:00,2025,7,19,10,5,Weekend,Jul,0.242857143,0.2606,16402,70,18.25
2025-07-19 11:00:00,2025,7,19,11,5,Weekend,Jul,0.214285714,0.2003,16402,70,14.02
2025-07-19 12:00:00,2025,7,19,12,5,Weekend,Jul,0.214285714,0.1695,16402,70,11.86
2025-07-19 13:00:00,2025,7,19,13,5,Weekend,Jul,0.185714286,0.1826,16402,70,12.78
2025-07-19 14:00:00,2025,7,19,14,5,Weekend,Jul,0.142857143,0.1391,16402,70,9.73
2025-07-19 15:00:00,2025,7,19,15,5,Weekend,Jul,0.157142857,0.1509,16402,70,10.56
2025-07-19 16:00:00,2025,7,19,16,5,Weekend,Jul,0.185714286,0.1836,16402,70,12.85
2025-07-19 17:00:00,2025,7,19,17,5,Weekend,Jul,0.185714286,0.1906,16402,70,13.34
2025-07-19 18:00:00,2025,7,19,18,5,Weekend,Jul,0.171428571,0.1689,16402,70,11.82
2025-07-19 19:00:00,2025,7,19,19,5,Weekend,Jul,0.214285714,0.1872,16402,70,13.1
2025-07-19 20:00:00,2025,7,19,20,5,Weekend,Jul,0.214285714,0.2247,16402,70,15.73
2025-07-19 21:00:00,2025,7,19,21,5,Weekend,Jul,0.2,0.161,16402,70,11.27
2025-07-19 22:00:00,2025,7,19,22,5,Weekend,Jul,0.157142857,0.1249,16402,70,8.74
2025-07-19 23:00:00,2025,7,19,23,5,Weekend,Jul,0.142857143,0.1534,16402,70,10.74
2025-07-20 00:00:00,2025,7,20,0,6,Weekend,Jul,0.128571429,0.1351,16402,70,9.46
