DateTime,Month,Hour,monthly_demand,load_factor,monthly_multiplier,peak_multiplier,hourly_load
2025-07-07 11:00:00,7,11,388.41,0.4324,1.1472,1,192.68
2025-07-07 12:00:00,7,12,388.41,0.4144,1.1472,1,184.65
2025-07-07 13:00:00,7,13,388.41,0.3923,1.1472,1,174.8
2025-07-07 14:00:00,7,14,388.41,0.3734,1.1472,1,166.37
2025-07-07 15:00:00,7,15,388.41,0.3978,1.1472,1,177.23
2025-07-07 16:00:00,7,16,388.41,0.4154,1.1472,1,185.1
2025-07-07 17:00:00,7,17,388.41,0.4288,1.1472,1,191.08
2025-07-07 18:00:00,7,18,388.41,0.4335,1.1472,1,193.16
2025-07-07 19:00:00,7,19,388.41,0.4029,1.1472,1,179.54
2025-07-07 20:00:00,7,20,388.41,0.3661,1.1472,1,163.11
2025-07-07 21:00:00,7,21,388.41,0.3257,1.1472,1,145.15
2025-07-07 22:00:00,7,22,388.41,0.3049,1.1472,1,135.85
2025-07-07 23:00:00,7,23,388.41,0.2435,1.1472,1,108.52
2025-07-08 00:00:00,7,0,388.41,0.2642,1.1472,1,117.7
2025-07-08 01:00:00,7,1,388.41,0.2428,1.1472,1,108.17
2025-07-08 02:00:00,7,2,388.41,0.2601,1.1472,1,115.88
2025-07-08 03:00:00,7,3,388.41,0.3052,1.1472,1,136.0
2025-07-08 04:00:00,7,4,388.41,0.3437,1.1472,1,153.15
2025-07-08 05:00:00,7,5,388.41,0.3826,1.1472,1,170.49
2025-07-08 06:00:00,7,6,388.41,0.4308,1.1472,1,191.95
2025-07-08 07:00:00,7,7,388.41,0.4909,1.1472,1,218.75
2025-07-08 08:00:00,7,8,388.41,0.4932,1.1472,1,219.78
2025-07-08 09:00:00,7,9,388.41,0.4931,1.1472,1,219.7
2025-07-08 10:00:00,7,10,388.41,0.4528,1.1472,1,201.74
2025-07-08 11:00:00,7,11,388.41,0.4614,1.1472,1,205.58
2025-07-08 12:00:00,7,12,388.41,0.4325,1.1472,1,192.7
2025-07-08 13:00:00,7,13,388.41,0.4124,1.1472,1,183.77
2025-07-08 14:00:00,7,14,388.41,0.3749,1.1472,1,167.05
2025-07-08 15:00:00,7,15,388.41,0.4005,1.1472,1,178.47
2025-07-08 16:00:00,7,16,388.41,0.4168,1.1472,1,185.7
2025-07-08 17:00:00,7,17,388.41,0.4209,1.1472,1,187.55
2025-07-08 18:00:00,7,18,388.41,0.429,1.1472,1,191.17
2025-07-08 19:00:00,7,19,388.41,0.4084,1.1472,1,181.96
2025-07-08 20:00:00,7,20,388.41,0.3649,1.1472,1,162.6
2025-07-08 21:00:00,7,21,388.41,0.3205,1.1472,1,142.79
2025-07-08 22:00:00,7,22,388.41,0.3169,1.1472,1,141.22
2025-07-08 23:00:00,7,23,388.41,0.2355,1.1472,1,104.92
2025-07-09 00:00:00,7,0,388.41,0.2685,1.1472,1,119.62
2025-07-09 01:00:00,7,1,388.41,0.2459,1.1472,1,109.57
2025-07-09 02:00:00,7,2,388.41,0.2599,1.1472,1,115.79
2025-07-09 03:00:00,7,3,388.41,0.3157,1.1472,1,140.65
2025-07-09 04:00:00,7,4,388.41,0.3394,1.1472,1,151.23
2025-07-09 05:00:00,7,5,388.41,0.3948,1.1472,1,175.91
2025-07-09 06:00:00,7,6,388.41,0.4122,1.1472,1,183.68
2025-07-09 07:00:00,7,7,388.41,0.4939,1.1472,1,220.08
2025-07-09 08:00:00,7,8,388.41,0.5018,1.1472,1,223.59
2025-07-09 09:00:00,7,9,388.41,0.4883,1.1472,1,217.6
2025-07-09 10:00:00,7,10,388.41,0.4474,1.1472,1,199.35
2025-07-09 11:00:00,7,11,388.41,0.4425,1.1472,1,197.17
2025-07-09 12:00:00,7,12,388.41,0.426,1.1472,1,189.8
2025-07-09 13:00:00,7,13,388.41,0.4013,1.1472,1,178.83
2025-07-09 14:00:00,7,14,388.41,0.3963,1.1472,1,176.6
2025-07-09 15:00:00,7,15,388.41,0.4011,1.1472,1,178.73
2025-07-09 16:00:00,7,16,388.41,0.4245,1.1472,1,189.14
2025-07-09 17:00:00,7,17,388.41,0.4174,1.1472,1,185.97
2025-07-09 18:00:00,7,18,388.41,0.4269,1.1472,1,190.23
2025-07-09 19:00:00,7,19,388.41,0.3984,1.1472,1,177.52
2025-07-09 20:00:00,7,20,388.41,0.354,1.1472,1,157.75
2025-07-09 21:00:00,7,21,388.41,0.3285,1.1472,1,146.4
2025-07-09 22:00:00,7,22,388.41,0.3089,1.1472,1,137.66
2025-07-09 23:00:00,7,23,388.41,0.2416,1.1472,1,107.66
2025-07-10 00:00:00,7,0,388.41,0.2616,1.1472,1,116.55
2025-07-10 01:00:00,7,1,388.41,0.2559,1.1472,1,114.03
2025-07-10 02:00:00,7,2,388.41,0.2563,1.1472,1,114.21
2025-07-10 03:00:00,7,3,388.41,0.3123,1.1472,1,139.14
2025-07-10 04:00:00,7,4,388.41,0.3521,1.1472,1,156.88
2025-07-10 05:00:00,7,5,388.41,0.3757,1.1472,1,167.39
2025-07-10 06:00:00,7,6,388.41,0.4351,1.1472,1,193.87
2025-07-10 07:00:00,7,7,388.41,0.4876,1.1472,1,217.27
2025-07-10 08:00:00,7,8,388.41,0.5126,1.1472,1,228.39
2025-07-10 09:00:00,7,9,388.41,0.4828,1.1472,1,215.14
2025-07-10 10:00:00,7,10,388.41,0.443,1.1472,1,197.37
2025-07-10 11:00:00,7,11,388.41,0.4403,1.1472,1,196.21
2025-07-10 12:00:00,7,12,388.41,0.4293,1.1472,1,191.3
2025-07-10 13:00:00,7,13,388.41,0.3985,1.1472,1,177.56
2025-07-10 14:00:00,7,14,388.41,0.3798,1.1472,1,169.24
2025-07-10 15:00:00,7,15,388.41,0.3928,1.1472,1,175.0
2025-07-10 16:00:00,7,16,388.41,0.4074,1.1472,1,181.52
2025-07-10 17:00:00,7,17,388.41,0.4411,1.1472,1,196.54
2025-07-10 18:00:00,7,18,388.41,0.4228,1.1472,1,188.37
2025-07-10 19:00:00,7,19,388.41,0.4075,1.1472,1,181.56
2025-07-10 20:00:00,7,20,388.41,0.3628,1.1472,1,161.66
2025-07-10 21:00:00,7,21,388.41,0.3198,1.1472,1,142.49
2025-07-10 22:00:00,7,22,388.41,0.3123,1.1472,1,139.14
2025-07-10 23:00:00,7,23,388.41,0.2422,1.1472,1,107.94
2025-07-11 00:00:00,7,0,388.41,0.2663,1.1472,1,118.66
2025-07-11 01:00:00,7,1,388.41,0.2533,1.1472,1,112.87
2025-07-11 02:00:00,7,2,388.41,0.2663,1.1472,1,118.67
2025-07-11 03:00:00,7,3,388.41,0.3166,1.1472,1,141.08
2025-07-11 04:00:00,7,4,388.41,0.3434,1.1472,1,153.02
2025-07-11 05:00:00,7,5,388.41,0.3718,1.1472,1,165.66
2025-07-11 06:00:00,7,6,388.41,0.4226,1.1472,1,188.28
2025-07-11 07:00:00,7,7,388.41,0.5019,1.1472,1,223.62
2025-07-11 08:00:00,7,8,388.41,0.5035,1.1472,1,224.37
2025-07-11 09:00:00,7,9,388.41,0.4617,1.1472,1,205.74
2025-07-11 10:00:00,7,10,388.41,0.4482,1.1472,1,199.72
2025-07-11 11:00:00,7,11,388.41,0.4444,1.1472,1,198.02
2025-07-11 12:00:00,7,12,388.41,0.4202,1.1472,1,187.21
2025-07-11 13:00:00,7,13,388.41,0.4136,1.1472,1,184.3
2025-07-11 14:00:00,7,14,388.41,0.3889,1.1472,1,173.27
2025-07-11 15:00:00,7,15,388.41,0.4048,1.1472,1,180.39
2025-07-11 16:00:00,7,16,388.41,0.4154,1.1472,1,185.09
2025-07-11 17:00:00,7,17,388.41,0.4336,1.1472,1,193.19
2025-07-11 18:00:00,7,18,388.41,0.4416,1.1472,1,196.76
2025-07-11 19:00:00,7,19,388.41,0.4113,1.1472,1,183.27
2025-07-11 20:00:00,7,20,388.41,0.3534,1.1472,1,157.47
2025-07-11 21:00:00,7,21,388.41,0.3245,1.1472,1,144.61
2025-07-11 22:00:00,7,22,388.41,0.3101,1.1472,1,138.19
2025-07-11 23:00:00,7,23,388.41,0.2408,1.1472,1,107.31
2025-07-12 00:00:00,7,0,388.41,0.27,1.1472,1,120.29
2025-07-12 01:00:00,7,1,388.41,0.246,1.1472,1,109.61
2025-07-12 02:00:00,7,2,388.41,0.26,1.1472,1,115.83
2025-07-12 03:00:00,7,3,388.41,0.2929,1.1472,1,130.5
2025-07-12 04:00:00,7,4,388.41,0.3552,1.1472,1,158.25
2025-07-12 05:00:00,7,5,388.41,0.3606,1.1472,1,160.66
2025-07-12 06:00:00,7,6,388.41,0.401,1.1472,1,178.7
2025-07-12 07:00:00,7,7,388.41,0.4674,1.1472,1,208.26
2025-07-12 08:00:00,7,8,388.41,0.4637,1.1472,1,206.61
2025-07-12 09:00:00,7,9,388.41,0.4259,1.1472,1,189.76
2025-07-12 10:00:00,7,10,388.41,0.4314,1.1472,1,192.2
2025-07-12 11:00:00,7,11,388.41,0.4246,1.1472,1,189.19
2025-07-12 12:00:00,7,12,388.41,0.4128,1.1472,1,183.94
2025-07-12 13:00:00,7,13,388.41,0.4138,1.1472,1,184.39
2025-07-12 14:00:00,7,14,388.41,0.3664,1.1472,1,163.25
2025-07-12 15:00:00,7,15,388.41,0.3802,1.1472,1,169.4
2025-07-12 16:00:00,7,16,388.41,0.3982,1.1472,1,177.44
2025-07-12 17:00:00,7,17,388.41,0.4036,1.1472,1,179.85
2025-07-12 18:00:00,7,18,388.41,0.4083,1.1472,1,181.92
2025-07-12 19:00:00,7,19,388.41,0.3833,1.1472,1,170.79
2025-07-12 20:00:00,7,20,388.41,0.3554,1.1472,1,158.37
2025-07-12 21:00:00,7,21,388.41,0.3263,1.1472,1,145.37
2025-07-12 22:00:00,7,22,388.41,0.3028,1.1472,1,134.94
2025-07-12 23:00:00,7,23,388.41,0.2325,1.1472,1,103.58
2025-07-13 00:00:00,7,0,388.41,0.2684,1.1472,1,119.58
2025-07-13 01:00:00,7,1,388.41,0.2544,1.1472,1,113.35
2025-07-13 02:00:00,7,2,388.41,0.2561,1.1472,1,114.1
2025-07-13 03:00:00,7,3,388.41,0.2874,1.1472,1,128.06
2025-07-13 04:00:00,7,4,388.41,0.3488,1.1472,1,155.42
2025-07-13 05:00:00,7,5,388.41,0.3554,1.1472,1,158.36
2025-07-13 06:00:00,7,6,388.41,0.3844,1.1472,1,171.3
2025-07-13 07:00:00,7,7,388.41,0.4437,1.1472,1,197.69
2025-07-13 08:00:00,7,8,388.41,0.4607,1.1472,1,205.27
2025-07-13 09:00:00,7,9,388.41,0.4527,1.1472,1,201.7
2025-07-13 10:00:00,7,10,388.41,0.4296,1.1472,1,191.4
2025-07-13 11:00:00,7,11,388.41,0.4373,1.1472,1,194.86
2025-07-13 12:00:00,7,12,388.41,0.4219,1.1472,1,187.99
2025-07-13 13:00:00,7,13,388.41,0.4129,1.1472,1,183.99
2025-07-13 14:00:00,7,14,388.41,0.3626,1.1472,1,161.57
2025-07-13 15:00:00,7,15,388.41,0.3741,1.1472,1,166.71
2025-07-13 16:00:00,7,16,388.41,0.3826,1.1472,1,170.49
2025-07-13 17:00:00,7,17,388.41,0.3919,1.1472,1,174.62
2025-07-13 18:00:00,7,18,388.41,0.4117,1.1472,1,183.46
2025-07-13 19:00:00,7,19,388.41,0.3939,1.1472,1,175.5
2025-07-13 20:00:00,7,20,388.41,0.3481,1.1472,1,155.11
2025-07-13 21:00:00,7,21,388.41,0.3275,1.1472,1,145.94
2025-07-13 22:00:00,7,22,388.41,0.3169,1.1472,1,141.2
2025-07-13 23:00:00,7,23,388.41,0.2451,1.1472,1,109.22
2025-07-14 00:00:00,7,0,388.41,0.2656,1.1472,1,118.35
2025-07-14 01:00:00,7,1,388.41,0.2427,1.1472,1,108.16
2025-07-14 02:00:00,7,2,388.41,0.2623,1.1472,1,116.87
2025-07-14 03:00:00,7,3,388.41,0.3059,1.1472,1,136.31
2025-07-14 04:00:00,7,4,388.41,0.3569,1.1472,1,159.02
2025-07-14 05:00:00,7,5,388.41,0.3778,1.1472,1,168.36
2025-07-14 06:00:00,7,6,388.41,0.423,1.1472,1,188.46
2025-07-14 07:00:00,7,7,388.41,0.4952,1.1472,1,220.65
2025-07-14 08:00:00,7,8,388.41,0.5053,1.1472,1,225.13
2025-07-14 09:00:00,7,9,388.41,0.4812,1.1472,1,214.4
2025-07-14 10:00:00,7,10,388.41,0.4425,1.1472,1,197.19
2025-07-14 11:00:00,7,11,388.41,0.4578,1.1472,1,203.97
2025-07-14 12:00:00,7,12,388.41,0.4153,1.1472,1,185.03
2025-07-14 13:00:00,7,13,388.41,0.4035,1.1472,1,179.79
2025-07-14 14:00:00,7,14,388.41,0.3906,1.1472,1,174.06
2025-07-14 15:00:00,7,15,388.41,0.3816,1.1472,1,170.05
2025-07-14 16:00:00,7,16,388.41,0.4212,1.1472,1,187.68
2025-07-14 17:00:00,7,17,388.41,0.4166,1.1472,1,185.64
2025-07-14 18:00:00,7,18,388.41,0.4346,1.1472,1,193.67
2025-07-14 19:00:00,7,19,388.41,0.3931,1.1472,1,175.15
2025-07-14 20:00:00,7,20,388.41,0.3663,1.1472,1,163.22
2025-07-14 21:00:00,7,21,388.41,0.3334,1.1472,1,148.56
2025-07-14 22:00:00,7,22,388.41,0.3177,1.1472,1,141.55
2025-07-14 23:00:00,7,23,388.41,0.2397,1.1472,1,106.81
2025-07-15 00:00:00,7,0,388.41,0.2661,1.1472,1,118.55
2025-07-15 01:00:00,7,1,388.41,0.2445,1.1472,1,108.97
2025-07-15 02:00:00,7,2,388.41,0.2687,1.1472,1,119.72
2025-07-15 03:00:00,7,3,388.41,0.3066,1.1472,1,136.59
2025-07-15 04:00:00,7,4,388.41,0.3394,1.1472,1,151.23
2025-07-15 05:00:00,7,5,388.41,0.3851,1.1472,1,171.57
2025-07-15 06:00:00,7,6,388.41,0.421,1.1472,1,187.58
2025-07-15 07:00:00,7,7,388.41,0.4904,1.1472,1,218.51
2025-07-15 08:00:00,7,8,388.41,0.4837,1.1472,1,215.54
2025-07-15 09:00:00,7,9,388.41,0.478,1.1472,1,213.0
2025-07-15 10:00:00,7,10,388.41,0.4476,1.1472,1,199.42
2025-07-15 11:00:00,7,11,388.41,0.4452,1.1472,1,198.35
2025-07-15 12:00:00,7,12,388.41,0.4305,1.1472,1,191.84
2025-07-15 13:00:00,7,13,388.41,0.4074,1.1472,1,181.55
2025-07-15 14:00:00,7,14,388.41,0.3841,1.1472,1,171.16
2025-07-15 15:00:00,7,15,388.41,0.3929,1.1472,1,175.08
2025-07-15 16:00:00,7,16,388.41,0.4215,1.1472,1,187.79
2025-07-15 17:00:00,7,17,388.41,0.4364,1.1472,1,194.47
2025-07-15 18:00:00,7,18,388.41,0.4287,1.1472,1,191.01
2025-07-15 19:00:00,7,19,388.41,0.397,1.1472,1,176.91
2025-07-15 20:00:00,7,20,388.41,0.3541,1.1472,1,157.79
2025-07-15 21:00:00,7,21,388.41,0.3168,1.1472,1,141.15
2025-07-15 22:00:00,7,22,388.41,0.3165,1.1472,1,141.01
2025-07-15 23:00:00,7,23,388.41,0.2413,1.1472,1,107.5
2025-07-16 00:00:00,7,0,388.41,0.2704,1.1472,1,120.48
2025-07-16 01:00:00,7,1,388.41,0.2468,1.1472,1,109.95
2025-07-16 02:00:00,7,2,388.41,0.2683,1.1472,1,119.57
2025-07-16 03:00:00,7,3,388.41,0.3079,1.1472,1,137.19
2025-07-16 04:00:00,7,4,388.41,0.3532,1.1472,1,157.39
2025-07-16 05:00:00,7,5,388.41,0.3797,1.1472,1,169.19
2025-07-16 06:00:00,7,6,388.41,0.4226,1.1472,1,188.3
2025-07-16 07:00:00,7,7,388.41,0.5058,1.1472,1,225.39
2025-07-16 08:00:00,7,8,388.41,0.5022,1.1472,1,223.76
2025-07-16 09:00:00,7,9,388.41,0.4861,1.1472,1,216.62
2025-07-16 10:00:00,7,10,388.41,0.449,1.1472,1,200.08
2025-07-16 11:00:00,7,11,388.41,0.4427,1.1472,1,197.24
2025-07-16 12:00:00,7,12,388.41,0.4427,1.1472,1,197.25
2025-07-16 13:00:00,7,13,388.41,0.4127,1.1472,1,183.91
2025-07-16 14:00:00,7,14,388.41,0.3912,1.1472,1,174.3
2025-07-16 15:00:00,7,15,388.41,0.3954,1.1472,1,176.17
2025-07-16 16:00:00,7,16,388.41,0.4256,1.1472,1,189.64
2025-07-16 17:00:00,7,17,388.41,0.43,1.1472,1,191.6
2025-07-16 18:00:00,7,18,388.41,0.4278,1.1472,1,190.63
2025-07-16 19:00:00,7,19,388.41,0.3984,1.1472,1,177.5
2025-07-16 20:00:00,7,20,388.41,0.3607,1.1472,1,160.73
2025-07-16 21:00:00,7,21,388.41,0.3055,1.1472,1,136.13
2025-07-16 22:00:00,7,22,388.41,0.3136,1.1472,1,139.74
2025-07-16 23:00:00,7,23,388.41,0.2362,1.1472,1,105.23
2025-07-17 00:00:00,7,0,388.41,0.2758,1.1472,1,122.9
2025-07-17 01:00:00,7,1,388.41,0.2475,1.1472,1,110.28
2025-07-17 02:00:00,7,2,388.41,0.2548,1.1472,1,113.53
2025-07-17 03:00:00,7,3,388.41,0.3106,1.1472,1,138.39
2025-07-17 04:00:00,7,4,388.41,0.3393,1.1472,1,151.21
2025-07-17 05:00:00,7,5,388.41,0.3836,1.1472,1,170.92
2025-07-17 06:00:00,7,6,388.41,0.4303,1.1472,1,191.73
2025-07-17 07:00:00,7,7,388.41,0.5095,1.1472,1,227.01
2025-07-17 08:00:00,7,8,388.41,0.4902,1.1472,1,218.43
2025-07-17 09:00:00,7,9,388.41,0.483,1.1472,1,215.23
2025-07-17 10:00:00,7,10,388.41,0.4361,1.1472,1,194.3
2025-07-17 11:00:00,7,11,388.41,0.4492,1.1472,1,200.16
2025-07-17 12:00:00,7,12,388.41,0.4269,1.1472,1,190.21
2025-07-17 13:00:00,7,13,388.41,0.4072,1.1472,1,181.44
2025-07-17 14:00:00,7,14,388.41,0.3856,1.1472,1,171.82
2025-07-17 15:00:00,7,15,388.41,0.3978,1.1472,1,177.24
2025-07-17 16:00:00,7,16,388.41,0.4306,1.1472,1,191.86
2025-07-17 17:00:00,7,17,388.41,0.4232,1.1472,1,188.56
2025-07-17 18:00:00,7,18,388.41,0.4288,1.1472,1,191.06
2025-07-17 19:00:00,7,19,388.41,0.3921,1.1472,1,174.71
2025-07-17 20:00:00,7,20,388.41,0.355,1.1472,1,158.19
2025-07-17 21:00:00,7,21,388.41,0.3268,1.1472,1,145.63
2025-07-17 22:00:00,7,22,388.41,0.3192,1.1472,1,142.23
2025-07-17 23:00:00,7,23,388.41,0.2373,1.1472,1,105.73
2025-07-18 00:00:00,7,0,388.41,0.266,1.1472,1,118.54
2025-07-18 01:00:00,7,1,388.41,0.2454,1.1472,1,109.34
2025-07-18 02:00:00,7,2,388.41,0.2582,1.1472,1,115.05
2025-07-18 03:00:00,7,3,388.41,0.3127,1.1472,1,139.35
2025-07-18 04:00:00,7,4,388.41,0.3362,1.1472,1,149.81
2025-07-18 05:00:00,7,5,388.41,0.3897,1.1472,1,173.66
2025-07-18 06:00:00,7,6,388.41,0.4221,1.1472,1,188.08
2025-07-18 07:00:00,7,7,388.41,0.5071,1.1472,1,225.96
2025-07-18 08:00:00,7,8,388.41,0.4854,1.1472,1,216.31
2025-07-18 09:00:00,7,9,388.41,0.4892,1.1472,1,217.96
2025-07-18 10:00:00,7,10,388.41,0.4543,1.1472,1,202.44
2025-07-18 11:00:00,7,11,388.41,0.4464,1.1472,1,198.91
2025-07-18 12:00:00,7,12,388.41,0.4141,1.1472,1,184.51
2025-07-18 13:00:00,7,13,388.41,0.4052,1.1472,1,180.55
2025-07-18 14:00:00,7,14,388.41,0.3765,1.1472,1,167.75
2025-07-18 15:00:00,7,15,388.41,0.3925,1.1472,1,174.89
2025-07-18 16:00:00,7,16,388.41,0.4258,1.1472,1,189.72
2025-07-18 17:00:00,7,17,388.41,0.4324,1.1472,1,192.66
2025-07-18 18:00:00,7,18,388.41,0.4277,1.1472,1,190.59
2025-07-18 19:00:00,7,19,388.41,0.393,1.1472,1,175.11
2025-07-18 20:00:00,7,20,388.41,0.366,1.1472,1,163.07
2025-07-18 21:00:00,7,21,388.41,0.3263,1.1472,1,145.4
2025-07-18 22:00:00,7,22,388.41,0.2978,1.1472,1,132.7
2025-07-18 23:00:00,7,23,388.41,0.2422,1.1472,1,107.93
2025-07-19 00:00:00,7,0,388.41,0.2662,1.1472,1,118.6
2025-07-19 01:00:00,7,1,388.41,0.2562,1.1472,1,114.17
2025-07-19 02:00:00,7,2,388.41,0.2539,1.1472,1,113.14
2025-07-19 03:00:00,7,3,388.41,0.2858,1.1472,1,127.35
2025-07-19 04:00:00,7,4,388.41,0.3471,1.1472,1,154.67
2025-07-19 05:00:00,7,5,388.41,0.3664,1.1472,1,163.27
2025-07-19 06:00:00,7,6,388.41,0.3871,1.1472,1,172.46
2025-07-19 07:00:00,7,7,388.41,0.4611,1.1472,1,205.46
2025-07-19 08:00:00,7,8,388.41,0.4783,1.1472,1,213.11
2025-07-19 09:00:00,7,9,388.41,0.4487,1.1472,1,199.95
2025-07-19 10:00:00,7,10,388.41,0.4378,1.1472,1,195.08
2025-07-19 11:00:00,7,11,388.41,0.42,1.1472,1,187.13
2025-07-19 12:00:00,7,12,388.41,0.3992,1.1472,1,177.87
2025-07-19 13:00:00,7,13,388.41,0.3986,1.1472,1,177.63
2025-07-19 14:00:00,7,14,388.41,0.371,1.1472,1,165.32
2025-07-19 15:00:00,7,15,388.41,0.3714,1.1472,1,165.49
2025-07-19 16:00:00,7,16,388.41,0.3945,1.1472,1,175.78
2025-07-19 17:00:00,7,17,388.41,0.3958,1.1472,1,176.35
2025-07-19 18:00:00,7,18,388.41,0.4126,1.1472,1,183.83
2025-07-19 19:00:00,7,19,388.41,0.3792,1.1472,1,168.95
2025-07-19 20:00:00,7,20,388.41,0.3512,1.1472,1,156.48
2025-07-19 21:00:00,7,21,388.41,0.3109,1.1472,1,138.53
2025-07-19 22:00:00,7,22,388.41,0.2997,1.1472,1,133.53
2025-07-19 23:00:00,7,23,388.41,0.2385,1.1472,1,106.26
2025-07-20 00:00:00,7,0,388.41,0.269,1.1472,1,119.86
2025-07-20 01:00:00,7,1,388.41,0.2499,1.1472,1,111.36
2025-07-20 02:00:00,7,2,388.41,0.2524,1.1472,1,112.44
2025-07-20 03:00:00,7,3,388.41,0.3009,1.1472,1,134.07
2025-07-20 04:00:00,7,4,388.41,0.3434,1.1472,1,153.01
2025-07-20 05:00:00,7,5,388.41,0.3527,1.1472,1,157.14
2025-07-20 06:00:00,7,6,388.41,0.3947,1.1472,1,175.86
2025-07-20 07:00:00,7,7,388.41,0.4764,1.1472,1,212.29
2025-07-20 08:00:00,7,8,388.41,0.4662,1.1472,1,207.75
2025-07-20 09:00:00,7,9,388.41,0.4477,1.1472,1,199.49
2025-07-20 10:00:00,7,10,388.41,0.438,1.1472,1,195.18
2025-07-20 11:00:00,7,11,388.41,0.4092,1.1472,1,182.34
2025-07-20 12:00:00,7,12,388.41,0.4221,1.1472,1,188.08
2025-07-20 13:00:00,7,13,388.41,0.3936,1.1472,1,175.37
2025-07-20 14:00:00,7,14,388.41,0.3753,1.1472,1,167.22
2025-07-20 15:00:00,7,15,388.41,0.3725,1.1472,1,166.0
2025-07-20 16:00:00,7,16,388.41,0.4058,1.1472,1,180.84
2025-07-20 17:00:00,7,17,388.41,0.3868,1.1472,1,172.36
2025-07-20 18:00:00,7,18,388.41,0.419,1.1472,1,186.7
2025-07-20 19:00:00,7,19,388.41,0.3868,1.1472,1,172.36
2025-07-20 20:00:00,7,20,388.41,0.3467,1.1472,1,154.48
2025-07-20 21:00:00,7,21,388.41,0.3223,1.1472,1,143.62
2025-07-20 22:00:00,7,22,388.41,0.3072,1.1472,1,136.89
2025-07-20 23:00:00,7,23,388.41,0.2349,1.1472,1,104.68
2025-07-21 00:00:00,7,0,388.41,0.267,1.1472,1,118.95
2025-07-21 01:00:00,7,1,388.41,0.2486,1.1472,1,110.77
2025-07-21 02:00:00,7,2,388.41,0.2614,1.1472,1,116.49
2025-07-21 03:00:00,7,3,388.41,0.3159,1.1472,1,140.74
2025-07-21 04:00:00,7,4,388.41,0.353,1.1472,1,157.29
2025-07-21 05:00:00,7,5,388.41,0.372,1.1472,1,165.76
2025-07-21 06:00:00,7,6,388.41,0.4352,1.1472,1,193.93
2025-07-21 07:00:00,7,7,388.41,0.488,1.1472,1,217.46
2025-07-21 08:00:00,7,8,388.41,0.504,1.1472,1,224.55
2025-07-21 09:00:00,7,9,388.41,0.4887,1.1472,1,217.75
2025-07-21 10:00:00,7,10,388.41,0.4312,1.1472,1,192.12
2025-07-21 11:00:00,7,11,388.41,0.4438,1.1472,1,197.76
2025-07-21 12:00:00,7,12,388.41,0.4185,1.1472,1,186.49
2025-07-21 13:00:00,7,13,388.41,0.3971,1.1472,1,176.93
2025-07-21 14:00:00,7,14,388.41,0.396,1.1472,1,176.46
2025-07-21 15:00:00,7,15,388.41,0.3893,1.1472,1,173.48
2025-07-21 16:00:00,7,16,388.41,0.4105,1.1472,1,182.9
2025-07-21 17:00:00,7,17,388.41,0.4262,1.1472,1,189.93
2025-07-21 18:00:00,7,18,388.41,0.4335,1.1472,1,193.14
2025-07-21 19:00:00,7,19,388.41,0.3997,1.1472,1,178.08
2025-07-21 20:00:00,7,20,388.41,0.3697,1.1472,1,164.74
2025-07-21 21:00:00,7,21,388.41,0.3297,1.1472,1,146.89
2025-07-21 22:00:00,7,22,388.41,0.2987,1.1472,1,133.09
2025-07-21 23:00:00,7,23,388.41,0.236,1.1472,1,105.15
2025-07-22 00:00:00,7,0,388.41,0.2643,1.1472,1,117.77
2025-07-22 01:00:00,7,1,388.41,0.2498,1.1472,1,111.29
2025-07-22 02:00:00,7,2,388.41,0.2473,1.1472,1,110.19
2025-07-22 03:00:00,7,3,388.41,0.3267,1.1472,1,145.59
2025-07-22 04:00:00,7,4,388.41,0.3503,1.1472,1,156.08
2025-07-22 05:00:00,7,5,388.41,0.3811,1.1472,1,169.82
2025-07-22 06:00:00,7,6,388.41,0.4379,1.1472,1,195.12
2025-07-22 07:00:00,7,7,388.41,0.5233,1.1472,1,233.19
2025-07-22 08:00:00,7,8,388.41,0.5068,1.1472,1,225.81
2025-07-22 09:00:00,7,9,388.41,0.4919,1.1472,1,219.16
2025-07-22 10:00:00,7,10,388.41,0.4495,1.1472,1,200.28
2025-07-22 11:00:00,7,11,388.41,0.4417,1.1472,1,196.83
2025-07-22 12:00:00,7,12,388.41,0.4185,1.1472,1,186.47
2025-07-22 13:00:00,7,13,388.41,0.3965,1.1472,1,176.69
2025-07-22 14:00:00,7,14,388.41,0.3803,1.1472,1,169.46
2025-07-22 15:00:00,7,15,388.41,0.3838,1.1472,1,171.03
2025-07-22 16:00:00,7,16,388.41,0.4166,1.1472,1,185.61
2025-07-22 17:00:00,7,17,388.41,0.4113,1.1472,1,183.25
2025-07-22 18:00:00,7,18,388.41,0.4292,1.1472,1,191.26
2025-07-22 19:00:00,7,19,388.41,0.4005,1.1472,1,178.46
2025-07-22 20:00:00,7,20,388.41,0.3624,1.1472,1,161.46
2025-07-22 21:00:00,7,21,388.41,0.3228,1.1472,1,143.83
2025-07-22 22:00:00,7,22,388.41,0.3315,1.1472,1,147.72
2025-07-22 23:00:00,7,23,388.41,0.245,1.1472,1,109.16
2025-07-23 00:00:00,7,0,388.41,0.2606,1.1472,1,116.14
2025-07-23 01:00:00,7,1,388.41,0.2486,1.1472,1,110.75
2025-07-23 02:00:00,7,2,388.41,0.2578,1.1472,1,114.88
2025-07-23 03:00:00,7,3,388.41,0.3046,1.1472,1,135.72
